   35.6779	  102.9572	   17.8801	    2	    2	  303	   52	   62	    0.0027	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0077173	 0.0100885	 0.0099023	 0.0104439	 0.0104739	 0.0076862	 0.0056850	 0.0054061	 0.0042801	 0.0019327	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6872	  102.9646	   19.4561	    2	    2	  303	   52	   62	    0.0038	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0124920	 0.0150559	 0.0133001	 0.0134375	 0.0159669	 0.0146063	 0.0113968	 0.0070043	 0.0011451	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6964	  102.9720	   21.0322	    2	    2	  303	   52	   62	    0.0026	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0124961	 0.0128018	 0.0120499	 0.0129460	 0.0111600	 0.0072138	 0.0031966	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.5948	  102.8643	    2.1199	    2	    2	  303	   52	   62	    0.0002	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0002979	 0.0003090	 0.0002426	 0.0002470	 0.0003565	 0.0004935	 0.0006416	 0.0006727	 0.0006006	 0.0005734	 0.0005211	 0.0004067	 0.0002526	 0.0000540	 0.0000001	 0.0000065	 0.0000114	 0.0000122	 0.0000084	 0.0000034	 0.0000000	    0.0000
   35.6041	  102.8717	    3.6959	    2	    2	  303	   52	   62	    0.0012	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0024641	 0.0028412	 0.0028532	 0.0023165	 0.0023482	 0.0028365	 0.0027586	 0.0025188	 0.0027732	 0.0028199	 0.0023281	 0.0018515	 0.0010969	 0.0000000	 0.0000001	 0.0000039	 0.0000069	 0.0000073	 0.0000050	 0.0000021	 0.0000000	    0.0000
   35.6134	  102.8792	    5.2719	    2	    2	  303	   52	   62	    0.0031	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0076787	 0.0068872	 0.0059855	 0.0059188	 0.0057066	 0.0057745	 0.0067218	 0.0076394	 0.0078561	 0.0075235	 0.0070664	 0.0056840	 0.0032617	 0.0012439	 0.0000000	 0.0000000	 0.0000013	 0.0000024	 0.0000026	 0.0000018	 0.0000007	 0.0000000	    0.0000
   35.6227	  102.8866	    6.8480	    2	    2	  303	   52	   62	    0.0027	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0096750	 0.0077797	 0.0050200	 0.0037107	 0.0032951	 0.0032399	 0.0048992	 0.0062795	 0.0065021	 0.0070911	 0.0070531	 0.0057036	 0.0033463	 0.0002649	 0.0000000	 0.0000000	 0.0000002	 0.0000004	 0.0000005	 0.0000003	 0.0000001	 0.0000000	    0.0000
   35.6319	  102.8940	    8.4240	    2	    2	  303	   52	   62	    0.0053	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0173258	 0.0168797	 0.0154263	 0.0081489	 0.0045423	 0.0078820	 0.0126040	 0.0147401	 0.0142898	 0.0129257	 0.0108894	 0.0071806	 0.0024476	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6412	  102.9014	   10.0000	    2	    2	  303	   52	   62	    0.0027	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0113397	 0.0081287	 0.0073098	 0.0052532	 0.0031222	 0.0021977	 0.0029495	 0.0057504	 0.0078780	 0.0076711	 0.0071003	 0.0049733	 0.0008637	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6505	  102.9089	   11.5760	    2	    2	  303	   52	   62	    0.0055	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0185817	 0.0146813	 0.0128835	 0.0102994	 0.0085314	 0.0106186	 0.0135175	 0.0139723	 0.0148116	 0.0143924	 0.0103535	 0.0066654	 0.0034735	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6598	  102.9163	   13.1520	    2	    2	  303	   52	   62	    0.0046	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0147886	 0.0138338	 0.0129262	 0.0106829	 0.0114715	 0.0133023	 0.0121274	 0.0106675	 0.0102568	 0.0064175	 0.0023764	 0.0042597	 0.0039972	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6691	  102.9237	   14.7281	    2	    2	  303	   52	   62	    0.0074	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0171810	 0.0183438	 0.0195703	 0.0217610	 0.0288070	 0.0290193	 0.0220963	 0.0168805	 0.0108785	 0.0071777	 0.0082816	 0.0044585	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6784	  102.9312	   16.3041	    2	    2	  303	   52	   62	    0.0079	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0201148	 0.0249637	 0.0272218	 0.0303457	 0.0361347	 0.0291044	 0.0153467	 0.0116705	 0.0113759	 0.0089155	 0.0042169	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6877	  102.9386	   17.8801	    2	    2	  303	   52	   62	    0.0049	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0109759	 0.0190972	 0.0194647	 0.0175448	 0.0195861	 0.0171574	 0.0141364	 0.0107690	 0.0030552	 0.0012674	 0.0018346	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6969	  102.9460	   19.4561	    2	    2	  303	   52	   62	    0.0041	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0177484	 0.0191190	 0.0155245	 0.0177531	 0.0181628	 0.0142681	 0.0098918	 0.0020573	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7062	  102.9534	   21.0322	    2	    2	  303	   52	   62	    0.0035	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0127492	 0.0134992	 0.0146073	 0.0161096	 0.0154130	 0.0128963	 0.0091903	 0.0029953	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6046	  102.8457	    2.1199	    2	    2	  303	   52	   62	    0.0005	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0011907	 0.0011641	 0.0009994	 0.0009689	 0.0009593	 0.0011996	 0.0015651	 0.0017266	 0.0016884	 0.0015070	 0.0010822	 0.0004839	 0.0000000	 0.0000000	 0.0000011	 0.0000364	 0.0000641	 0.0000681	 0.0000468	 0.0000192	 0.0000000	    0.0000
   35.6139	  102.8532	    3.6959	    2	    2	  303	   52	   62	    0.0039	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0064739	 0.0073906	 0.0093749	 0.0098561	 0.0098310	 0.0098787	 0.0092132	 0.0087932	 0.0086101	 0.0083173	 0.0074863	 0.0059608	 0.0041267	 0.0012415	 0.0000000	 0.0000007	 0.0000237	 0.0000418	 0.0000445	 0.0000306	 0.0000125	 0.0000000	    0.0000
   35.6232	  102.8606	    5.2719	    2	    2	  303	   52	   62	    0.0027	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0073017	 0.0064604	 0.0065960	 0.0071378	 0.0071711	 0.0072468	 0.0066014	 0.0059134	 0.0061502	 0.0054678	 0.0038602	 0.0027116	 0.0015807	 0.0000000	 0.0000000	 0.0000002	 0.0000099	 0.0000175	 0.0000187	 0.0000129	 0.0000053	 0.0000000	    0.0000
   35.6324	  102.8680	    6.8480	    2	    2	  303	   52	   62	    0.0059	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0178918	 0.0156115	 0.0124742	 0.0136690	 0.0154860	 0.0136726	 0.0132857	 0.0152977	 0.0154780	 0.0128770	 0.0095917	 0.0063654	 0.0017275	 0.0000000	 0.0000000	 0.0000000	 0.0000026	 0.0000045	 0.0000048	 0.0000033	 0.0000014	 0.0000000	    0.0000
   35.6417	  102.8754	    8.4240	    2	    2	  303	   52	   62	    0.0090	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0331982	 0.0293355	 0.0253419	 0.0213110	 0.0170061	 0.0150747	 0.0157727	 0.0194475	 0.0209380	 0.0174937	 0.0152396	 0.0130901	 0.0062790	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000004	 0.0000006	 0.0000007	 0.0000005	 0.0000002	 0.0000000	    0.0000
   35.6510	  102.8829	   10.0000	    2	    2	  303	   52	   62	    0.0103	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0377664	 0.0344282	 0.0288451	 0.0248949	 0.0231007	 0.0177954	 0.0132649	 0.0185639	 0.0236428	 0.0229877	 0.0215308	 0.0145451	 0.0024329	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6603	  102.8903	   11.5760	    2	    2	  303	   52	   62	    0.0132	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0515094	 0.0437061	 0.0391160	 0.0367117	 0.0306796	 0.0242326	 0.0263119	 0.0310305	 0.0279138	 0.0236720	 0.0182924	 0.0088456	 0.0031769	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6696	  102.8977	   13.1520	    2	    2	  303	   52	   62	    0.0110	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0409507	 0.0419040	 0.0418097	 0.0358458	 0.0275367	 0.0286841	 0.0295806	 0.0203899	 0.0140134	 0.0114358	 0.0065543	 0.0038257	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6789	  102.9052	   14.7281	    2	    2	  303	   52	   62	    0.0069	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0232918	 0.0238378	 0.0260029	 0.0265114	 0.0259438	 0.0222717	 0.0161650	 0.0105095	 0.0078265	 0.0063640	 0.0017265	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6882	  102.9126	   16.3041	    2	    2	  303	   52	   62	    0.0117	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0326572	 0.0379874	 0.0476500	 0.0498681	 0.0486307	 0.0443696	 0.0284232	 0.0132811	 0.0106095	 0.0080923	 0.0025340	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6975	  102.9200	   17.8801	    2	    2	  303	   52	   62	    0.0087	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0245805	 0.0339255	 0.0386589	 0.0378348	 0.0352110	 0.0297294	 0.0251571	 0.0157537	 0.0005615	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7067	  102.9274	   19.4561	    2	    2	  303	   52	   62	    0.0052	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0138410	 0.0203735	 0.0207066	 0.0184583	 0.0194731	 0.0188195	 0.0167697	 0.0120743	 0.0021435	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7160	  102.9349	   21.0322	    2	    2	  303	   52	   62	    0.0035	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0152755	 0.0125481	 0.0121802	 0.0171221	 0.0162959	 0.0123335	 0.0097834	 0.0022427	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6144	  102.8272	    2.1199	    2	    2	  303	   52	   62	    0.0014	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0031311	 0.0033445	 0.0035383	 0.0033765	 0.0029050	 0.0026155	 0.0030921	 0.0035127	 0.0035530	 0.0036114	 0.0031368	 0.0017333	 0.0001912	 0.0000000	 0.0000000	 0.0000069	 0.0001518	 0.0002641	 0.0002790	 0.0001912	 0.0000781	 0.0000001	    0.0000
   35.6237	  102.8346	    3.6959	    2	    2	  303	   52	   62	    0.0038	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0063791	 0.0083762	 0.0103844	 0.0116067	 0.0118809	 0.0109396	 0.0100404	 0.0096310	 0.0087673	 0.0072667	 0.0051086	 0.0027208	 0.0010215	 0.0000000	 0.0000000	 0.0000043	 0.0001041	 0.0001817	 0.0001922	 0.0001319	 0.0000539	 0.0000000	    0.0000
   35.6330	  102.8420	    5.2719	    2	    2	  303	   52	   62	    0.0055	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0143229	 0.0134241	 0.0136379	 0.0141768	 0.0142362	 0.0141999	 0.0126116	 0.0107020	 0.0112077	 0.0123309	 0.0106950	 0.0072400	 0.0038741	 0.0001138	 0.0000000	 0.0000000	 0.0000017	 0.0000488	 0.0000856	 0.0000908	 0.0000624	 0.0000255	 0.0000000	    0.0000
   35.6422	  102.8494	    6.8480	    2	    2	  303	   52	   62	    0.0098	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0272173	 0.0250023	 0.0263205	 0.0247172	 0.0228783	 0.0240399	 0.0228176	 0.0199988	 0.0198778	 0.0207996	 0.0190835	 0.0129919	 0.0038530	 0.0000000	 0.0000000	 0.0000000	 0.0000004	 0.0000154	 0.0000271	 0.0000289	 0.0000199	 0.0000081	 0.0000000	    0.0000
   35.6515	  102.8569	    8.4240	    2	    2	  303	   52	   62	    0.0129	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0419804	 0.0364985	 0.0364834	 0.0370154	 0.0293205	 0.0247465	 0.0291247	 0.0331587	 0.0288477	 0.0215257	 0.0183096	 0.0144403	 0.0055100	 0.0000000	 0.0000000	 0.0000000	 0.0000001	 0.0000031	 0.0000055	 0.0000059	 0.0000041	 0.0000017	 0.0000000	    0.0000
   35.6608	  102.8643	   10.0000	    2	    2	  303	   52	   62	    0.0169	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0562502	 0.0542573	 0.0542981	 0.0535072	 0.0463186	 0.0337137	 0.0257361	 0.0300542	 0.0345290	 0.0314082	 0.0249032	 0.0163116	 0.0048371	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000004	 0.0000006	 0.0000007	 0.0000005	 0.0000002	 0.0000000	    0.0000
   35.6701	  102.8717	   11.5760	    2	    2	  303	   52	   62	    0.0219	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0721741	 0.0722417	 0.0798517	 0.0778980	 0.0630481	 0.0470402	 0.0439762	 0.0464175	 0.0399707	 0.0323869	 0.0218603	 0.0081478	 0.0012616	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6794	  102.8792	   13.1520	    2	    2	  303	   52	   62	    0.0238	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0844009	 0.0836254	 0.0823316	 0.0794428	 0.0765168	 0.0663936	 0.0575438	 0.0538487	 0.0401437	 0.0226939	 0.0099939	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6887	  102.8866	   14.7281	    2	    2	  303	   52	   62	    0.0176	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0571152	 0.0595222	 0.0678928	 0.0720661	 0.0688901	 0.0603063	 0.0461539	 0.0312082	 0.0152288	 0.0040201	 0.0032492	 0.0006318	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6980	  102.8940	   16.3041	    2	    2	  303	   52	   62	    0.0211	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0741267	 0.0886049	 0.0972417	 0.0934869	 0.0889400	 0.0673735	 0.0352017	 0.0176117	 0.0104735	 0.0066073	 0.0026718	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7073	  102.9014	   17.8801	    2	    2	  303	   52	   62	    0.0148	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0477195	 0.0559270	 0.0642473	 0.0714294	 0.0610647	 0.0387273	 0.0305742	 0.0278572	 0.0123173	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7165	  102.9089	   19.4561	    2	    2	  303	   52	   62	    0.0083	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0383999	 0.0388940	 0.0394374	 0.0357046	 0.0245622	 0.0220868	 0.0208414	 0.0080395	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7258	  102.9163	   21.0322	    2	    2	  303	   52	   62	    0.0061	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0348208	 0.0271324	 0.0251421	 0.0226001	 0.0171479	 0.0191907	 0.0172414	 0.0065412	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.6242	  102.8086	    2.1199	    2	    2	  303	   52	   62	    0.0026	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0079651	 0.0080463	 0.0073201	 0.0068356	 0.0059548	 0.0052480	 0.0060915	 0.0056887	 0.0046783	 0.0046916	 0.0038742	 0.0017715	 0.0000000	 0.0000000	 0.0000000	 0.0000340	 0.0004790	 0.0008176	 0.0008545	 0.0005825	 0.0002374	 0.0000004	    0.0000
   35.6335	  102.8160	    3.6959	    2	    2	  303	   52	   62	    0.0028	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0049516	 0.0052016	 0.0061939	 0.0073335	 0.0081550	 0.0079416	 0.0070037	 0.0069678	 0.0066866	 0.0057968	 0.0048296	 0.0033063	 0.0011030	 0.0000000	 0.0000000	 0.0000000	 0.0000224	 0.0003399	 0.0005824	 0.0006100	 0.0004163	 0.0001698	 0.0000003	    0.0000
   35.6428	  102.8234	    5.2719	    2	    2	  303	   52	   62	    0.0086	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0195335	 0.0183271	 0.0189699	 0.0225935	 0.0259372	 0.0262576	 0.0236089	 0.0216142	 0.0206538	 0.0182089	 0.0133141	 0.0074224	 0.0005364	 0.0000000	 0.0000000	 0.0000000	 0.0000097	 0.0001712	 0.0002955	 0.0003106	 0.0002124	 0.0000867	 0.0000001	    0.0000
   35.6520	  102.8309	    6.8480	    2	    2	  303	   52	   62	    0.0200	 0.0000000	 0.0000000	 0.0000000	 0.0343637	 0.0461928	 0.0425519	 0.0443696	 0.0523560	 0.0547672	 0.0509080	 0.0477426	 0.0478707	 0.0435330	 0.0363738	 0.0316326	 0.0191921	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000027	 0.0000609	 0.0001061	 0.0001121	 0.0000768	 0.0000314	 0.0000000	    0.0000
   35.6613	  102.8383	    8.4240	    2	    2	  303	   52	   62	    0.0302	 0.0000000	 0.0000000	 0.0000000	 0.0456166	 0.0806606	 0.0811629	 0.0779103	 0.0869250	 0.0847095	 0.0713364	 0.0678148	 0.0715637	 0.0629312	 0.0438985	 0.0311034	 0.0226621	 0.0067069	 0.0000000	 0.0000000	 0.0000000	 0.0000005	 0.0000150	 0.0000264	 0.0000281	 0.0000193	 0.0000079	 0.0000000	    0.0000
   35.6706	  102.8457	   10.0000	    2	    2	  303	   52	   62	    0.0358	 0.0000000	 0.0000000	 0.0000000	 0.0498335	 0.0992678	 0.0965223	 0.0983158	 0.1202057	 0.1160550	 0.0845332	 0.0723384	 0.0783555	 0.0752662	 0.0609015	 0.0314750	 0.0055662	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000025	 0.0000044	 0.0000046	 0.0000032	 0.0000013	 0.0000000	    0.0000
   35.6799	  102.8531	   11.5760	    2	    2	  303	   52	   62	    0.0430	 0.0000000	 0.0000000	 0.0000000	 0.0721707	 0.1213462	 0.1258011	 0.1422993	 0.1578696	 0.1390619	 0.1071873	 0.0946755	 0.0814991	 0.0632685	 0.0540209	 0.0285185	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000002	 0.0000004	 0.0000005	 0.0000003	 0.0000001	 0.0000000	    0.0000
