   35.8038	  102.6733	   17.1934	    2	    2	  164	   46	  122	    0.0077	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0027661	 0.0137071	 0.0411757	 0.0437997	 0.0341853	 0.0382299	 0.0271167	 0.0095638	 0.0033612	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.8210	  102.8273	    2.8066	    2	    2	  164	   46	  122	    0.0358	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0034521	 0.0033760	 0.0029439	 0.0041193	 0.0068393	 0.0259654	 0.1443940	 0.1334766	 0.0920239	 0.1240086	 0.1917272	 0.1830612	 0.0672422	 0.0054279	    0.0000
   35.8175	  102.8125	    4.2453	    2	    2	  164	   46	  122	    0.0235	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0108430	 0.0097348	 0.0083395	 0.0065562	 0.0077431	 0.0192298	 0.0890369	 0.0749240	 0.0504728	 0.0750539	 0.1220813	 0.1187904	 0.0476263	 0.0085127	    0.0000
   35.8141	  102.7977	    5.6840	    2	    2	  164	   46	  122	    0.0163	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0450319	 0.0470649	 0.0428558	 0.0338416	 0.0251674	 0.0202750	 0.0148942	 0.0367170	 0.0271945	 0.0173563	 0.0273860	 0.0455759	 0.0453739	 0.0185243	 0.0041717	    0.0000
   35.8106	  102.7829	    7.1226	    2	    2	  164	   46	  122	    0.0175	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0822867	 0.0897247	 0.0835739	 0.0665556	 0.0507138	 0.0329203	 0.0095540	 0.0137341	 0.0126914	 0.0045678	 0.0071843	 0.0117748	 0.0118126	 0.0046499	 0.0009939	    0.0000
   35.8072	  102.7682	    8.5613	    2	    2	  164	   46	  122	    0.0285	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1662823	 0.1694984	 0.1645498	 0.1359530	 0.0832510	 0.0458764	 0.0117633	 0.0015986	 0.0013091	 0.0008633	 0.0012566	 0.0019803	 0.0019665	 0.0006932	 0.0001325	    0.0000
   35.8037	  102.7534	   10.0000	    2	    2	  164	   46	  122	    0.0378	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.2101668	 0.2195016	 0.2120303	 0.1769375	 0.1050751	 0.0437496	 0.0188164	 0.0263498	 0.0290323	 0.0032384	 0.0001475	 0.0002076	 0.0001988	 0.0000480	 0.0000000	    0.0000
   35.8003	  102.7386	   11.4387	    2	    2	  164	   46	  122	    0.0302	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1679191	 0.1672523	 0.1435242	 0.1153082	 0.0668052	 0.0286528	 0.0392294	 0.0687378	 0.0354818	 0.0000109	 0.0000135	 0.0000192	 0.0000184	 0.0000043	 0.0000000	    0.0000
   35.7968	  102.7238	   12.8774	    2	    2	  164	   46	  122	    0.0249	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1146838	 0.1235029	 0.1224136	 0.0906146	 0.0497279	 0.0595615	 0.0737759	 0.0421636	 0.0085665	 0.0037975	 0.0000525	 0.0000008	 0.0000007	 0.0000002	 0.0000000	    0.0000
   35.7934	  102.7090	   14.3160	    2	    2	  164	   46	  122	    0.0205	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0535074	 0.0674103	 0.0664666	 0.0423355	 0.0586070	 0.0964483	 0.0799976	 0.0437058	 0.0342627	 0.0228739	 0.0003640	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.7900	  102.6942	   15.7547	    2	    2	  164	   46	  122	    0.0141	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0078534	 0.0112622	 0.0283911	 0.0560000	 0.0766466	 0.0677949	 0.0508563	 0.0496557	 0.0362699	 0.0035883	 0.0000001	 0.0000001	 0.0000000	 0.0000000	    0.0000
   35.7865	  102.6794	   17.1934	    2	    2	  164	   46	  122	    0.0152	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0027398	 0.0109775	 0.0535564	 0.0580343	 0.0699247	 0.0708123	 0.0513271	 0.0429722	 0.0413075	 0.0195813	 0.0000000	 0.0000000	 0.0000000	 0.0000000	    0.0000
   35.8037	  102.8334	    2.8066	    2	    2	  164	   46	  122	    0.0227	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0059694	 0.0054222	 0.0053819	 0.0050763	 0.0065168	 0.0152443	 0.0846834	 0.0813194	 0.0546222	 0.0771517	 0.1245543	 0.1200925	 0.0400446	 0.0012139	    0.0000
   35.8002	  102.8186	    4.2453	    2	    2	  164	   46	  122	    0.0188	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0331056	 0.0331885	 0.0309528	 0.0299833	 0.0232469	 0.0179103	 0.0192174	 0.0538736	 0.0429710	 0.0269900	 0.0421683	 0.0700847	 0.0684313	 0.0232767	 0.0025815	    0.0000
   35.7968	  102.8038	    5.6840	    2	    2	  164	   46	  122	    0.0333	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1405306	 0.1593060	 0.1570878	 0.1323557	 0.0960705	 0.0730785	 0.0425395	 0.0234890	 0.0142582	 0.0089884	 0.0142700	 0.0245615	 0.0243269	 0.0078347	 0.0009276	    0.0000
   35.7933	  102.7891	    7.1226	    2	    2	  164	   46	  122	    0.0561	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.2858215	 0.2944128	 0.2950620	 0.2790007	 0.1928721	 0.1127889	 0.0490854	 0.0172908	 0.0036662	 0.0022510	 0.0035132	 0.0060220	 0.0059714	 0.0017041	 0.0001988	    0.0000
   35.7899	  102.7743	    8.5613	    2	    2	  164	   46	  122	    0.1249	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.4405048	 0.5615208	 0.6158473	 0.6126039	 0.5593448	 0.4072199	 0.2170514	 0.0313714	 0.0007920	 0.0006843	 0.0004092	 0.0005867	 0.0009747	 0.0009556	 0.0001877	 0.0000000	    0.0000
   35.7864	  102.7595	   10.0000	    2	    2	  164	   46	  122	    0.1296	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.4905520	 0.5986991	 0.6560367	 0.6458948	 0.5301681	 0.3576644	 0.2018888	 0.0563184	 0.0153696	 0.0264755	 0.0000513	 0.0000767	 0.0001334	 0.0001308	 0.0000207	 0.0000000	    0.0000
   35.7830	  102.7447	   11.4387	    2	    2	  164	   46	  122	    0.1242	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.4110352	 0.4895895	 0.5403193	 0.5593818	 0.5384215	 0.3911881	 0.2207765	 0.1388690	 0.1021306	 0.0385210	 0.0000216	 0.0000200	 0.0000133	 0.0000131	 0.0000017	 0.0000000	    0.0000
   35.7796	  102.7299	   12.8774	    2	    2	  164	   46	  122	    0.0467	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1755433	 0.1768349	 0.1981113	 0.1961799	 0.1344034	 0.1489313	 0.1551303	 0.0817725	 0.0197049	 0.0021875	 0.0001175	 0.0000009	 0.0000009	 0.0000001	 0.0000000	    0.0000
   35.7761	  102.7151	   14.3160	    2	    2	  164	   46	  122	    0.0367	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0756252	 0.0873157	 0.0968884	 0.1057165	 0.1340499	 0.1995020	 0.1769085	 0.0829665	 0.0373171	 0.0160273	 0.0006253	 0.0000010	 0.0000005	 0.0000000	 0.0000000	    0.0000
   35.7727	  102.7003	   15.7547	    2	    2	  164	   46	  122	    0.0284	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0278178	 0.0217652	 0.0261547	 0.0811552	 0.1158521	 0.1482857	 0.1435896	 0.0936253	 0.0651954	 0.0493491	 0.0110918	 0.0000021	 0.0000011	 0.0000000	 0.0000000	    0.0000
   35.7692	  102.6855	   17.1934	    2	    2	  164	   46	  122	    0.0239	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0017308	 0.0058608	 0.0903532	 0.0833017	 0.0974390	 0.1233383	 0.0857553	 0.0619311	 0.0721039	 0.0383506	 0.0000016	 0.0000009	 0.0000000	 0.0000000	    0.0000
   35.7864	  102.8395	    2.8066	    2	    2	  164	   46	  122	    0.0162	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0233316	 0.0207708	 0.0200708	 0.0179105	 0.0150044	 0.0156704	 0.0167875	 0.0459686	 0.0439429	 0.0305563	 0.0441275	 0.0683010	 0.0650937	 0.0197986	 0.0002632	    0.0000
   35.7829	  102.8247	    4.2453	    2	    2	  164	   46	  122	    0.0261	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0936514	 0.0996196	 0.1070023	 0.1001473	 0.0753393	 0.0597860	 0.0376159	 0.0292106	 0.0169215	 0.0107129	 0.0180642	 0.0317278	 0.0313213	 0.0089634	 0.0002982	    0.0000
   35.7795	  102.8099	    5.6840	    2	    2	  164	   46	  122	    0.1028	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.2940917	 0.4073678	 0.4848577	 0.4987829	 0.4329367	 0.3226890	 0.2409228	 0.1132417	 0.0063910	 0.0061136	 0.0035629	 0.0058702	 0.0106113	 0.0105459	 0.0025735	 0.0001325	    0.0000
   35.7760	  102.7952	    7.1226	    2	    2	  164	   46	  122	    0.1730	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.4548610	 0.7570767	 0.9209658	 0.8735129	 0.7731803	 0.5592188	 0.3302118	 0.0979776	 0.0016136	 0.0015417	 0.0008575	 0.0013790	 0.0025010	 0.0024795	 0.0004415	 0.0000000	    0.0000
   35.7726	  102.7804	    8.5613	    2	    2	  164	   46	  122	    0.2205	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.5748956	 0.9429254	 1.1152721	 1.1591775	 1.0664662	 0.6919746	 0.4102192	 0.1294908	 0.0004126	 0.0002812	 0.0001454	 0.0002439	 0.0004622	 0.0004572	 0.0000598	 0.0000000	    0.0000
   35.7692	  102.7656	   10.0000	    2	    2	  164	   46	  122	    0.2055	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.6239652	 0.8726630	 1.0016674	 1.0320263	 0.8971189	 0.6141859	 0.4114282	 0.1823446	 0.0411778	 0.0000387	 0.0000188	 0.0000342	 0.0000681	 0.0000677	 0.0000078	 0.0000000	    0.0000
   35.7657	  102.7508	   11.4387	    2	    2	  164	   46	  122	    0.1713	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.5186112	 0.6639016	 0.7449686	 0.7616286	 0.7214697	 0.5677155	 0.4248018	 0.2454967	 0.0816243	 0.0011398	 0.0000016	 0.0000031	 0.0000065	 0.0000065	 0.0000007	 0.0000000	    0.0000
   35.7623	  102.7360	   12.8774	    2	    2	  164	   46	  122	    0.1102	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.2628008	 0.3243572	 0.3327893	 0.3670478	 0.3935061	 0.3724107	 0.4580611	 0.3767042	 0.1428571	 0.0126196	 0.0000716	 0.0000565	 0.0000036	 0.0000019	 0.0000000	 0.0000000	    0.0000
   35.7588	  102.7212	   14.3160	    2	    2	  164	   46	  122	    0.0704	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1206691	 0.1366150	 0.1414642	 0.1526323	 0.1826771	 0.2724134	 0.4223240	 0.3390544	 0.1317136	 0.0379417	 0.0062688	 0.0003822	 0.0000142	 0.0000070	 0.0000000	 0.0000000	    0.0000
   35.7554	  102.7064	   15.7547	    2	    2	  164	   46	  122	    0.0402	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0288929	 0.0189842	 0.0253857	 0.1050990	 0.1814025	 0.2438962	 0.2247218	 0.1545824	 0.0876275	 0.0351062	 0.0045416	 0.0000250	 0.0000127	 0.0000002	 0.0000000	    0.0000
   35.7519	  102.6916	   17.1934	    2	    2	  164	   46	  122	    0.0369	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0097156	 0.0081888	 0.0137183	 0.1105897	 0.1321522	 0.1725164	 0.2094615	 0.1616471	 0.1010605	 0.0733323	 0.0269241	 0.0009461	 0.0000133	 0.0000003	 0.0000000	    0.0000
   35.7691	  102.8456	    2.8066	    2	    2	  164	   46	  122	    0.0152	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0515574	 0.0519152	 0.0539457	 0.0423960	 0.0300635	 0.0255675	 0.0197882	 0.0256664	 0.0217903	 0.0163535	 0.0220413	 0.0278530	 0.0235592	 0.0065859	 0.0004007	    0.0000
   35.7656	  102.8308	    4.2453	    2	    2	  164	   46	  122	    0.0596	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1710850	 0.2224960	 0.2544104	 0.2758246	 0.2532064	 0.1818142	 0.1369449	 0.0847714	 0.0271379	 0.0055627	 0.0032865	 0.0060569	 0.0107566	 0.0105928	 0.0025978	 0.0001638	    0.0000
   35.7622	  102.8161	    5.6840	    2	    2	  164	   46	  122	    0.1790	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.4395318	 0.6748168	 0.8722107	 0.9475128	 0.8316196	 0.5998351	 0.4031550	 0.1600435	 0.0044270	 0.0019808	 0.0010524	 0.0018073	 0.0034252	 0.0034118	 0.0005704	 0.0000000	    0.0000
   35.7588	  102.8013	    7.1226	    2	    2	  164	   46	  122	    0.2978	 0.0000000	 0.0000000	 0.0000000	 0.3749671	 0.5692025	 1.0786674	 1.4743171	 1.5259472	 1.3559162	 0.9342340	 0.6308002	 0.2787859	 0.0005534	 0.0004905	 0.0002421	 0.0004302	 0.0008462	 0.0008398	 0.0001004	 0.0000000	    0.0000
   35.7553	  102.7865	    8.5613	    2	    2	  164	   46	  122	    0.3667	 0.0000000	 0.0000000	 0.0000000	 0.3644248	 0.6870695	 1.4639712	 1.8219536	 1.9164781	 1.7966766	 1.0424116	 0.6256795	 0.3499706	 0.0605349	 0.0000920	 0.0000437	 0.0000815	 0.0001652	 0.0001644	 0.0000182	 0.0000000	    0.0000
   35.7519	  102.7717	   10.0000	    2	    2	  164	   46	  122	    0.3236	 0.0000000	 0.0000000	 0.0000000	 0.2718016	 0.6336022	 1.1742018	 1.4670030	 1.5992384	 1.4821633	 1.0088372	 0.7600469	 0.4204899	 0.1231102	 0.0000107	 0.0000049	 0.0000095	 0.0000196	 0.0000195	 0.0000021	 0.0000000	    0.0000
   35.7484	  102.7569	   11.4387	    2	    2	  164	   46	  122	    0.2283	 0.0000000	 0.0000000	 0.0000000	 0.2794261	 0.4363292	 0.6901127	 0.8994211	 0.9203894	 0.8594271	 0.7761049	 0.7505228	 0.5098162	 0.1840828	 0.0000675	 0.0000041	 0.0000092	 0.0000077	 0.0000042	 0.0000001	 0.0000000	    0.0000
   35.7450	  102.7421	   12.8774	    2	    2	  164	   46	  122	    0.1403	 0.0000000	 0.0000000	 0.0000000	 0.1747179	 0.2344466	 0.3170982	 0.3916428	 0.4286544	 0.4103815	 0.4944271	 0.7237914	 0.5570109	 0.1396307	 0.0025315	 0.0009262	 0.0000536	 0.0000419	 0.0000204	 0.0000001	 0.0000000	    0.0000
   35.7415	  102.7273	   14.3160	    2	    2	  164	   46	  122	    0.0900	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1368982	 0.1655968	 0.1626875	 0.1688276	 0.1979272	 0.3710202	 0.6140177	 0.4563246	 0.1514672	 0.0529791	 0.0066996	 0.0004195	 0.0001183	 0.0000588	 0.0000005	 0.0000000	    0.0000
   35.7381	  102.7125	   15.7547	    2	    2	  164	   46	  122	    0.0556	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0348819	 0.0275554	 0.0243812	 0.0354922	 0.1132399	 0.2470628	 0.3454259	 0.3068478	 0.2324013	 0.1315386	 0.0317132	 0.0045963	 0.0011099	 0.0000968	 0.0000015	 0.0000000	    0.0000
   35.7346	  102.6977	   17.1934	    2	    2	  164	   46	  122	    0.0461	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0056150	 0.0085549	 0.0172417	 0.0916614	 0.1460629	 0.2266984	 0.2970901	 0.2590867	 0.1352378	 0.0618414	 0.0203211	 0.0030263	 0.0002055	 0.0000379	 0.0000000	    0.0000
   35.7518	  102.8517	    2.8066	    2	    2	  164	   46	  122	    0.0195	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0888853	 0.0965512	 0.1049163	 0.0682545	 0.0396587	 0.0321091	 0.0247791	 0.0200688	 0.0135976	 0.0119224	 0.0141885	 0.0132398	 0.0091680	 0.0022159	 0.0001565	    0.0000
   35.7484	  102.8369	    4.2453	    2	    2	  164	   46	  122	    0.0808	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.2637319	 0.3074981	 0.3687375	 0.4213440	 0.3573720	 0.2386465	 0.1606245	 0.0880450	 0.0167282	 0.0014095	 0.0007233	 0.0013569	 0.0025780	 0.0025556	 0.0004298	 0.0000086	    0.0000
   35.7449	  102.8222	    5.6840	    2	    2	  164	   46	  122	    0.2445	 0.0000000	 0.0000000	 0.0000000	 0.3280142	 0.6174337	 0.8528180	 1.1134154	 1.2527291	 1.0573875	 0.7741689	 0.5334180	 0.2075101	 0.0142175	 0.0004913	 0.0002364	 0.0004334	 0.0008688	 0.0008637	 0.0000985	 0.0000000	    0.0000
   35.7415	  102.8074	    7.1226	    2	    2	  164	   46	  122	    0.3261	 0.0000000	 0.0000000	 0.0000000	 0.3158345	 0.6507343	 1.2355305	 1.6280884	 1.7306333	 1.5349358	 1.0292953	 0.6487612	 0.2339976	 0.0002095	 0.0001230	 0.0000578	 0.0001093	 0.0002229	 0.0002219	 0.0000241	 0.0000000	    0.0000
   35.7380	  102.7926	    8.5613	    2	    2	  164	   46	  122	    0.3706	 0.0000000	 0.0000000	 0.0607106	 0.2001777	 0.5824229	 1.4543992	 1.7541587	 1.8966446	 1.8835048	 1.1096654	 0.7116209	 0.4145741	 0.1690518	 0.0000179	 0.0000083	 0.0000160	 0.0000330	 0.0000329	 0.0000035	 0.0000000	    0.0000
   35.7346	  102.7778	   10.0000	    2	    2	  164	   46	  122	    0.3158	 0.0000000	 0.0000000	 0.0144505	 0.1490177	 0.4837340	 1.1088094	 1.3527753	 1.4914463	 1.5012197	 0.9835207	 0.7363387	 0.5302538	 0.3199068	 0.0537176	 0.0000053	 0.0000118	 0.0000104	 0.0000060	 0.0000002	 0.0000000	    0.0000
   35.7311	  102.7630	   11.4387	    2	    2	  164	   46	  122	    0.2249	 0.0000000	 0.0000000	 0.0618184	 0.2215596	 0.3363581	 0.5882487	 0.7816707	 0.8351906	 0.8413636	 0.7668339	 0.7375480	 0.5867595	 0.3844791	 0.0695822	 0.0006409	 0.0000888	 0.0000692	 0.0000336	 0.0000001	 0.0000000	    0.0000
   35.7277	  102.7482	   12.8774	    2	    2	  164	   46	  122	    0.1582	 0.0000000	 0.0000000	 0.0000000	 0.1702082	 0.2040164	 0.3139180	 0.4276707	 0.4379411	 0.4342710	 0.5794421	 0.7829335	 0.6451973	 0.3070778	 0.0533116	 0.0130056	 0.0005052	 0.0002728	 0.0001343	 0.0000008	 0.0000000	    0.0000
   35.7242	  102.7334	   14.3160	    2	    2	  164	   46	  122	    0.1070	 0.0000000	 0.0000000	 0.0000000	 0.0912800	 0.0909346	 0.1272528	 0.1864478	 0.1917669	 0.2042797	 0.4199090	 0.6610613	 0.5130413	 0.2659917	 0.1448990	 0.0536203	 0.0049080	 0.0006346	 0.0003184	 0.0000032	 0.0000000	    0.0000
   35.7208	  102.7186	   15.7547	    2	    2	  164	   46	  122	    0.0647	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0303279	 0.0250154	 0.0343343	 0.0493892	 0.1283762	 0.2651451	 0.3444900	 0.3169333	 0.2680835	 0.1834542	 0.1210481	 0.0175070	 0.0016066	 0.0011539	 0.0001496	 0.0000000	    0.0000
   35.7174	  102.7038	   17.1934	    2	    2	  164	   46	  122	    0.0457	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0014556	 0.0099083	 0.0173414	 0.0629664	 0.1131578	 0.1806861	 0.2807804	 0.2582035	 0.1575289	 0.1426820	 0.0331474	 0.0028152	 0.0018156	 0.0004547	 0.0000000	    0.0000
   35.7345	  102.8578	    2.8066	    2	    2	  164	   46	  122	    0.0311	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.1216580	 0.0976079	 0.1310952	 0.1519169	 0.0981293	 0.0751769	 0.0598640	 0.0458642	 0.0301559	 0.0190767	 0.0139838	 0.0078869	 0.0048304	 0.0011194	 0.0001680	 0.0000086	    0.0000
   35.7311	  102.8431	    4.2453	    2	    2	  164	   46	  122	    0.0829	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.3026235	 0.3032219	 0.4103121	 0.4674697	 0.3224575	 0.2202871	 0.1533780	 0.0821020	 0.0257851	 0.0002779	 0.0001317	 0.0002460	 0.0004986	 0.0004961	 0.0000550	 0.0000000	    0.0000
   35.7276	  102.8283	    5.6840	    2	    2	  164	   46	  122	    0.2092	 0.0000000	 0.0000000	 0.0000000	 0.3941164	 0.6127742	 0.6990086	 0.9742449	 1.1024732	 0.7952410	 0.5598686	 0.4024493	 0.1897382	 0.0476549	 0.0000962	 0.0000449	 0.0000855	 0.0001751	 0.0001744	 0.0000188	 0.0000000	    0.0000
   35.7242	  102.8135	    7.1226	    2	    2	  164	   46	  122	    0.2872	 0.0000000	 0.0000000	 0.0000000	 0.3355574	 0.6999386	 1.1060372	 1.4407161	 1.5077900	 1.1649810	 0.7797927	 0.5563711	 0.2613517	 0.0809331	 0.0000182	 0.0000085	 0.0000163	 0.0000335	 0.0000334	 0.0000035	 0.0000000	    0.0000
   35.7207	  102.7987	    8.5613	    2	    2	  164	   46	  122	    0.3085	 0.0000000	 0.0000000	 0.0160692	 0.2091841	 0.5899331	 1.2079465	 1.4319287	 1.5472802	 1.4483791	 0.9063126	 0.6646423	 0.3844269	 0.1136051	 0.0017561	 0.0000045	 0.0000099	 0.0000092	 0.0000057	 0.0000003	 0.0000000	    0.0000
   35.7173	  102.7839	   10.0000	    2	    2	  164	   46	  122	    0.2425	 0.0000000	 0.0000000	 0.0000000	 0.1542143	 0.4484388	 0.8218728	 0.9339682	 1.0698190	 1.1010780	 0.7250029	 0.5472577	 0.4207681	 0.3168285	 0.1587593	 0.0001895	 0.0000884	 0.0000688	 0.0000333	 0.0000001	 0.0000000	    0.0000
   35.7138	  102.7691	   11.4387	    2	    2	  164	   46	  122	    0.1703	 0.0000000	 0.0000000	 0.0448093	 0.1468491	 0.2430427	 0.4434545	 0.5404813	 0.5697234	 0.6323005	 0.5847721	 0.5312893	 0.4488668	 0.3562172	 0.1529221	 0.0085241	 0.0005357	 0.0003531	 0.0001728	 0.0000007	 0.0000000	    0.0000
   35.7104	  102.7543	   12.8774	    2	    2	  164	   46	  122	    0.1229	 0.0000000	 0.0000000	 0.0661182	 0.1160819	 0.1267124	 0.1918366	 0.2405843	 0.2608111	 0.3211777	 0.4286131	 0.5519391	 0.4851080	 0.3164253	 0.1913578	 0.0919337	 0.0050987	 0.0012057	 0.0007480	 0.0000311	 0.0000000	    0.0000
   35.7070	  102.7395	   14.3160	    2	    2	  164	   46	  122	    0.0791	 0.0000000	 0.0000000	 0.0000000	 0.0302839	 0.0321914	 0.0528516	 0.0720367	 0.0814128	 0.1310367	 0.3060809	 0.4498315	 0.3492411	 0.2515324	 0.2315025	 0.1626359	 0.0254242	 0.0044827	 0.0030804	 0.0002278	 0.0000000	    0.0000
